lemma	attacker_indexes	spearman_correlation	error_distance	real_order	attacker_order
fixed	[2, 3, 1]	-0.5	4	['fic_1827_7169.txt-1862-5', 'mag_1834_554263.txt-165-90', 'fic_1833_7058.txt-620-15']	['mag_1834_554263.txt-165-90', 'fic_1833_7058.txt-620-15', 'fic_1827_7169.txt-1862-5']
fixed	[1, 3, 2]	0.5	2	['fic_1971_782006.txt-553-8', 'fic_1976_10612.txt-6320-14', 'mag_1834_554263.txt-165-90']	['fic_1971_782006.txt-553-8', 'mag_1834_554263.txt-165-90', 'fic_1976_10612.txt-6320-14']
fixed	[1, 2, 3]	1.0	0	['fic_1841_7000.txt-850-9', 'news_1994_614387.txt-73-21', 'news_2004_617201.txt-34-2']	['fic_1841_7000.txt-850-9', 'news_1994_614387.txt-73-21', 'news_2004_617201.txt-34-2']
fixed	[1, 2, 3, 4]	1.0	0	['fic_1999_44469.txt-416-0', 'fic_2005_30110.txt-20-6', 'fic_2003_28322.txt-2-8', 'news_2004_617201.txt-34-2']	['fic_1999_44469.txt-416-0', 'fic_2005_30110.txt-20-6', 'fic_2003_28322.txt-2-8', 'news_2004_617201.txt-34-2']
fixed	[1, 2, 3]	1.0	0	['mag_1848_524903.txt-319-4', 'fic_1970_10523.txt-3736-15', 'fic_1827_7169.txt-1862-5']	['mag_1848_524903.txt-319-4', 'fic_1970_10523.txt-3736-15', 'fic_1827_7169.txt-1862-5']
fixed	[3, 2, 1]	-1.0	4	['fic_1999_44469.txt-416-0', 'mag_2001_415743.txt-8-1', 'news_2004_617201.txt-34-2']	['news_2004_617201.txt-34-2', 'mag_2001_415743.txt-8-1', 'fic_1999_44469.txt-416-0']
fixed	[1, 2, 3]	1.0	0	['fic_1856_3447.txt-7930-3', 'fic_1849_7230.txt-1248-10', 'mag_1823_553455.txt-174-8']	['fic_1856_3447.txt-7930-3', 'fic_1849_7230.txt-1248-10', 'mag_1823_553455.txt-174-8']
fixed	[1, 2, 3]	1.0	0	['mag_1989_486760.txt-91-2', 'fic_1999_45409.txt-229-21', 'fic_1999_44469.txt-416-0']	['mag_1989_486760.txt-91-2', 'fic_1999_45409.txt-229-21', 'fic_1999_44469.txt-416-0']
fixed	[1, 2, 3]	1.0	0	['fic_1980_10664.txt-7472-11', 'fic_1970_10523.txt-3736-15', 'news_2004_617201.txt-34-2']	['fic_1980_10664.txt-7472-11', 'fic_1970_10523.txt-3736-15', 'news_2004_617201.txt-34-2']
fixed	[1, 2, 3]	1.0	0	['fic_1996_54394.txt-2232-9', 'mag_1834_554263.txt-165-90', 'news_2004_617201.txt-34-2']	['fic_1996_54394.txt-2232-9', 'mag_1834_554263.txt-165-90', 'news_2004_617201.txt-34-2']
fixed	[1, 2, 3]	1.0	0	['fic_2007_52469.txt-543-1', 'mag_1834_554263.txt-165-90', 'mag_1823_553455.txt-174-8']	['fic_2007_52469.txt-543-1', 'mag_1834_554263.txt-165-90', 'mag_1823_553455.txt-174-8']
fixed	[1, 2, 3]	1.0	0	['fic_1844_3928.txt-2731-14', 'fic_1971_782006.txt-553-8', 'mag_1834_554263.txt-165-90']	['fic_1844_3928.txt-2731-14', 'fic_1971_782006.txt-553-8', 'mag_1834_554263.txt-165-90']
fixed	[1, 2, 4, 3]	0.7999999999999999	2	['mag_1848_524903.txt-319-4', 'fic_1853_9158.txt-1194-47', 'fic_1860_9791.txt-2328-10', 'fic_1852_69.txt-8877-12']	['mag_1848_524903.txt-319-4', 'fic_1853_9158.txt-1194-47', 'fic_1852_69.txt-8877-12', 'fic_1860_9791.txt-2328-10']
fixed	[2, 1, 3]	0.5	2	['fic_1973_10569.txt-4925-11', 'fic_1836_7053.txt-2406-25', 'news_2004_617201.txt-34-2']	['fic_1836_7053.txt-2406-25', 'fic_1973_10569.txt-4925-11', 'news_2004_617201.txt-34-2']
fixed	[1, 2, 3, 4]	1.0	0	['fic_1853_3465.txt-99-8', 'fic_1968_24508.txt-2058-12', 'mag_1834_554263.txt-165-90', 'mag_1992_423420.txt-119-2']	['fic_1853_3465.txt-99-8', 'fic_1968_24508.txt-2058-12', 'mag_1834_554263.txt-165-90', 'mag_1992_423420.txt-119-2']
fixed	[1, 2, 3]	1.0	0	['fic_1854_9826.txt-2758-13', 'mag_1834_554263.txt-165-90', 'mag_1823_553455.txt-174-8']	['fic_1854_9826.txt-2758-13', 'mag_1834_554263.txt-165-90', 'mag_1823_553455.txt-174-8']
fixed	[2, 1, 3]	0.5	2	['fic_1988_780086.txt-3273-17', 'fic_2008_36240.txt-304-5', 'news_2004_617201.txt-34-2']	['fic_2008_36240.txt-304-5', 'fic_1988_780086.txt-3273-17', 'news_2004_617201.txt-34-2']
fixed	[3, 1, 2]	-0.5	4	['mag_2000_408849.txt-202-26', 'fic_1846_557.txt-3995-25', 'mag_1838_554606.txt-204-32']	['mag_1838_554606.txt-204-32', 'mag_2000_408849.txt-202-26', 'fic_1846_557.txt-3995-25']
fixed	[1, 3, 2]	0.5	2	['mag_1971_479179.txt-122-14', 'mag_1994_352480.txt-13-13', 'fic_1987_10764.txt-10764-46']	['mag_1971_479179.txt-122-14', 'fic_1987_10764.txt-10764-46', 'mag_1994_352480.txt-13-13']
fixed	[2, 1, 3]	0.5	2	['fic_1832_7054.txt-71-66', 'fic_1994_54031.txt-0-3', 'mag_1835_554358.txt-93-7']	['fic_1994_54031.txt-0-3', 'fic_1832_7054.txt-71-66', 'mag_1835_554358.txt-93-7']
fixed	[3, 1, 2]	-0.5	4	['nf_2004_746777.txt-31-29', 'fic_1999_28274.txt-275-9', 'nf_1993_774078.txt-1934-42']	['nf_1993_774078.txt-1934-42', 'nf_2004_746777.txt-31-29', 'fic_1999_28274.txt-275-9']
fixed	[1, 3, 2]	0.5	2	['fic_1843_7074.txt-24-28', 'nf_1997_773614.txt-641-8', 'mag_1969_491260.txt-41-0']	['fic_1843_7074.txt-24-28', 'mag_1969_491260.txt-41-0', 'nf_1997_773614.txt-641-8']
fixed	[3, 1, 2]	-0.5	4	['mag_1832_554166.txt-312-19', 'nf_1847_749455.txt-768-53', 'mag_1835_554358.txt-93-7']	['mag_1835_554358.txt-93-7', 'mag_1832_554166.txt-312-19', 'nf_1847_749455.txt-768-53']
fixed	[2, 1, 3]	0.5	2	['mag_1986_332364.txt-5-14', 'news_2005_623950.txt-103-0', 'mag_1834_564699.txt-298-31']	['news_2005_623950.txt-103-0', 'mag_1986_332364.txt-5-14', 'mag_1834_564699.txt-298-31']
fixed	[3, 2, 1]	-1.0	4	['nf_1840_771215.txt-830-5', 'mag_1851_555692.txt-62-11', 'mag_1832_554166.txt-312-19']	['mag_1832_554166.txt-312-19', 'mag_1851_555692.txt-62-11', 'nf_1840_771215.txt-830-5']
fixed	[3, 2, 1]	-1.0	4	['fic_1835_7063.txt-1363-17', 'fic_1843_7074.txt-24-28', 'mag_1846_565585.txt-331-7']	['mag_1846_565585.txt-331-7', 'fic_1843_7074.txt-24-28', 'fic_1835_7063.txt-1363-17']
fixed	[1, 2, 3]	1.0	0	['nf_2006_746343.txt-61-3', 'mag_1846_565585.txt-331-7', 'fic_2002_32251.txt-19-22']	['nf_2006_746343.txt-61-3', 'mag_1846_565585.txt-331-7', 'fic_2002_32251.txt-19-22']
fixed	[2, 1, 3]	0.5	2	['mag_1835_554358.txt-93-7', 'mag_1995_397372.txt-105-13', 'fic_1843_7074.txt-24-28']	['mag_1995_397372.txt-105-13', 'mag_1835_554358.txt-93-7', 'fic_1843_7074.txt-24-28']
fixed	[1, 2, 3]	1.0	0	['nf_1829_751465.txt-160-5', 'mag_1846_555387.txt-30-38', 'fic_1845_7183.txt-4153-10']	['nf_1829_751465.txt-160-5', 'mag_1846_555387.txt-30-38', 'fic_1845_7183.txt-4153-10']
fixed	[1, 2, 3]	1.0	0	['nf_1845_771333.txt-565-18', 'mag_1849_565817.txt-102-103', 'fic_2002_32251.txt-19-22']	['nf_1845_771333.txt-565-18', 'mag_1849_565817.txt-102-103', 'fic_2002_32251.txt-19-22']
fixed	[1, 2, 3]	1.0	0	['fic_1848_1108.txt-1047-18', 'mag_1849_565817.txt-102-103', 'mag_1834_564699.txt-298-31']	['fic_1848_1108.txt-1047-18', 'mag_1849_565817.txt-102-103', 'mag_1834_564699.txt-298-31']
fixed	[1, 2, 3]	1.0	0	['nf_2004_746778.txt-6-32', 'fic_1853_3465.txt-2982-10', 'nf_2006_746343.txt-61-3']	['nf_2004_746778.txt-6-32', 'fic_1853_3465.txt-2982-10', 'nf_2006_746343.txt-61-3']
fixed	[2, 3, 1]	-0.5	4	['nf_2004_746777.txt-45-11', 'fic_1845_7183.txt-4153-10', 'nf_1829_751465.txt-160-5']	['fic_1845_7183.txt-4153-10', 'nf_1829_751465.txt-160-5', 'nf_2004_746777.txt-45-11']
fixed	[1, 3, 2]	0.5	2	['mag_1851_566075.txt-50-5', 'fic_2004_49256.txt-152-8', 'nf_1853_747976.txt-2095-28']	['mag_1851_566075.txt-50-5', 'nf_1853_747976.txt-2095-28', 'fic_2004_49256.txt-152-8']
fixed	[2, 1, 3, 4]	0.7999999999999999	2	['news_1980_734527.txt-36-24', 'nf_2007_747179.txt-166-2', 'fic_2002_29934.txt-464-10', 'fic_2006_51373.txt-751-10']	['nf_2007_747179.txt-166-2', 'news_1980_734527.txt-36-24', 'fic_2002_29934.txt-464-10', 'fic_2006_51373.txt-751-10']
fixed	[3, 2, 1]	-1.0	4	['nf_1845_747909.txt-838-60', 'nf_1845_747928.txt-906-7', 'mag_1996_427215.txt-156-1']	['mag_1996_427215.txt-156-1', 'nf_1845_747928.txt-906-7', 'nf_1845_747909.txt-838-60']
fixed	[2, 1, 3]	0.5	2	['fic_1839_7023.txt-797-19', 'nf_1848_747893.txt-3386-2', 'nf_1845_747909.txt-2477-10']	['nf_1848_747893.txt-3386-2', 'fic_1839_7023.txt-797-19', 'nf_1845_747909.txt-2477-10']
fixed	[1, 3, 2]	0.5	2	['news_1980_734527.txt-36-24', 'nf_1853_748464.txt-606-21', 'mag_1996_427215.txt-156-1']	['news_1980_734527.txt-36-24', 'mag_1996_427215.txt-156-1', 'nf_1853_748464.txt-606-21']
fixed	[3, 2, 1, 4]	0.19999999999999998	4	['nf_1845_747928.txt-906-7', 'nf_1844_755204.txt-1034-27', 'mag_1835_554331.txt-58-8', 'fic_2002_29934.txt-464-10']	['mag_1835_554331.txt-58-8', 'nf_1844_755204.txt-1034-27', 'nf_1845_747928.txt-906-7', 'fic_2002_29934.txt-464-10']
fixed	[1, 3, 2]	0.5	2	['fic_1835_5605.txt-2233-79', 'nf_1853_747976.txt-2095-28', 'news_2001_627694.txt-1287-11']	['fic_1835_5605.txt-2233-79', 'news_2001_627694.txt-1287-11', 'nf_1853_747976.txt-2095-28']
fixed	[1, 2, 3]	1.0	0	['nf_1853_748464.txt-606-21', 'nf_1848_747893.txt-3135-42', 'mag_2006_397910.txt-95-18']	['nf_1853_748464.txt-606-21', 'nf_1848_747893.txt-3135-42', 'mag_2006_397910.txt-95-18']
fixed	[1, 3, 2, 4]	0.7999999999999999	2	['mag_1840_554766.txt-186-1', 'mag_1846_555416.txt-42-18', 'news_2005_608686.txt-4-27', 'mag_2005_378206.txt-13-11']	['mag_1840_554766.txt-186-1', 'news_2005_608686.txt-4-27', 'mag_1846_555416.txt-42-18', 'mag_2005_378206.txt-13-11']
fixed	[1, 2, 3]	1.0	0	['nf_1843_752682.txt-216-4', 'nf_1978_773837.txt-207-30', 'fic_2007_33638.txt-136-9']	['nf_1843_752682.txt-216-4', 'nf_1978_773837.txt-207-30', 'fic_2007_33638.txt-136-9']
fixed	[3, 2, 1]	-1.0	4	['mag_1981_326496.txt-9-11', 'fic_1969_13728.txt-103-20', 'news_2006_629412.txt-15-31']	['news_2006_629412.txt-15-31', 'fic_1969_13728.txt-103-20', 'mag_1981_326496.txt-9-11']
fixed	[1, 3, 2]	0.5	2	['fic_1856_3447.txt-5316-5', 'mag_1992_395995.txt-193-16', 'fic_1849_5295.txt-1061-48']	['fic_1856_3447.txt-5316-5', 'fic_1849_5295.txt-1061-48', 'mag_1992_395995.txt-193-16']
fixed	[2, 3, 1]	-0.5	4	['mag_1846_555416.txt-74-57', 'fic_1849_7192.txt-167-4', 'news_1998_615340.txt-65-10']	['fic_1849_7192.txt-167-4', 'news_1998_615340.txt-65-10', 'mag_1846_555416.txt-74-57']
fixed	[2, 1, 3]	0.5	2	['nf_1848_747893.txt-3135-42', 'mag_1969_431778.txt-69-25', 'fic_1989_782037.txt-136-11']	['mag_1969_431778.txt-69-25', 'nf_1848_747893.txt-3135-42', 'fic_1989_782037.txt-136-11']
fixed	[1, 2, 3]	1.0	0	['nf_1843_752682.txt-119-17', 'news_2005_608686.txt-4-27', 'fic_2002_29934.txt-464-10']	['nf_1843_752682.txt-119-17', 'news_2005_608686.txt-4-27', 'fic_2002_29934.txt-464-10']
fixed	[1, 2, 3]	1.0	0	['nf_1843_752682.txt-209-1', 'fic_1992_40319.txt-74-22', 'mag_2005_378206.txt-13-11']	['nf_1843_752682.txt-209-1', 'fic_1992_40319.txt-74-22', 'mag_2005_378206.txt-13-11']
fixed	[1, 2, 3, 4]	1.0	0	['mag_2006_397910.txt-95-18', 'mag_1834_554283.txt-221-9', 'nf_1848_754438.txt-692-24', 'fic_1856_3447.txt-2166-27']	['mag_2006_397910.txt-95-18', 'mag_1834_554283.txt-221-9', 'nf_1848_754438.txt-692-24', 'fic_1856_3447.txt-2166-27']
fixed	[1, 3, 2]	0.5	2	['fic_2002_29934.txt-464-10', 'nf_1997_773513.txt-409-18', 'fic_1856_3447.txt-5316-5']	['fic_2002_29934.txt-464-10', 'fic_1856_3447.txt-5316-5', 'nf_1997_773513.txt-409-18']
fixed	[1, 2, 3]	1.0	0	['fic_2002_29934.txt-464-10', 'fic_1849_5295.txt-1061-48', 'nf_1853_748464.txt-606-21']	['fic_2002_29934.txt-464-10', 'fic_1849_5295.txt-1061-48', 'nf_1853_748464.txt-606-21']
fixed	[1, 2, 3]	1.0	0	['fic_1839_7023.txt-1006-37', 'fic_2004_49256.txt-152-8', 'fic_1994_41378.txt-603-11']	['fic_1839_7023.txt-1006-37', 'fic_2004_49256.txt-152-8', 'fic_1994_41378.txt-603-11']
fixed	[3, 2, 1]	-1.0	4	['mag_1963_478107.txt-2-23', 'mag_1992_395995.txt-193-16', 'nf_1844_755204.txt-629-14']	['nf_1844_755204.txt-629-14', 'mag_1992_395995.txt-193-16', 'mag_1963_478107.txt-2-23']
fixed	[2, 1, 3]	0.5	2	['fic_1834_7055.txt-248-37', 'news_1983_671303.txt-15-21', 'fic_2006_51373.txt-751-10']	['news_1983_671303.txt-15-21', 'fic_1834_7055.txt-248-37', 'fic_2006_51373.txt-751-10']
fixed	[2, 1, 3]	0.5	2	['mag_1966_431725.txt-150-2', 'mag_1835_554331.txt-58-8', 'nf_1973_773651.txt-803-20']	['mag_1835_554331.txt-58-8', 'mag_1966_431725.txt-150-2', 'nf_1973_773651.txt-803-20']
fixed	[1, 2, 3]	1.0	0	['nf_1978_773837.txt-723-13', 'news_1980_734527.txt-36-24', 'fic_2002_29934.txt-464-10']	['nf_1978_773837.txt-723-13', 'news_1980_734527.txt-36-24', 'fic_2002_29934.txt-464-10']
fixed	[1, 3, 2]	0.5	2	['mag_1846_555416.txt-74-57', 'fic_1994_41378.txt-603-11', 'nf_1973_773651.txt-803-20']	['mag_1846_555416.txt-74-57', 'nf_1973_773651.txt-803-20', 'fic_1994_41378.txt-603-11']
fixed	[1, 3, 2]	0.5	2	['fic_2006_51373.txt-751-10', 'mag_1996_427215.txt-156-1', 'nf_1853_747976.txt-2095-28']	['fic_2006_51373.txt-751-10', 'nf_1853_747976.txt-2095-28', 'mag_1996_427215.txt-156-1']
fixed	[2, 1, 3]	0.5	2	['nf_1843_752682.txt-213-40', 'mag_1996_427215.txt-156-1', 'fic_2002_29934.txt-464-10']	['mag_1996_427215.txt-156-1', 'nf_1843_752682.txt-213-40', 'fic_2002_29934.txt-464-10']
fixed	[1, 2, 3]	1.0	0	['nf_2007_747179.txt-166-2', 'mag_1972_283193.txt-2-3', 'nf_1853_748464.txt-799-9']	['nf_2007_747179.txt-166-2', 'mag_1972_283193.txt-2-3', 'nf_1853_748464.txt-799-9']
fixed	[1, 2, 4, 3]	0.7999999999999999	2	['mag_1821_553346.txt-44-13', 'nf_1843_752682.txt-209-1', 'fic_1994_41378.txt-603-11', 'mag_1981_492116.txt-40-7']	['mag_1821_553346.txt-44-13', 'nf_1843_752682.txt-209-1', 'mag_1981_492116.txt-40-7', 'fic_1994_41378.txt-603-11']
fixed	[1, 2, 4, 3]	0.7999999999999999	2	['fic_2006_51373.txt-751-10', 'news_1980_734527.txt-36-24', 'news_2006_629412.txt-15-31', 'news_1998_615340.txt-65-10']	['fic_2006_51373.txt-751-10', 'news_1980_734527.txt-36-24', 'news_1998_615340.txt-65-10', 'news_2006_629412.txt-15-31']
fixed	[1, 3, 4, 2]	0.39999999999999997	4	['nf_1850_747863.txt-398-51', 'mag_1980_491544.txt-125-11', 'nf_1999_775055.txt-95-13', 'mag_1962_206362.txt-4-16']	['nf_1850_747863.txt-398-51', 'nf_1999_775055.txt-95-13', 'mag_1962_206362.txt-4-16', 'mag_1980_491544.txt-125-11']
fixed	[1, 2, 3]	1.0	0	['nf_1845_747928.txt-801-22', 'nf_1980_774261.txt-641-30', 'fic_1960_23766.txt-261-28']	['nf_1845_747928.txt-801-22', 'nf_1980_774261.txt-641-30', 'fic_1960_23766.txt-261-28']
fixed	[2, 1, 3]	0.5	2	['nf_1850_747863.txt-1739-22', 'news_1974_731379.txt-69-18', 'mag_1969_214820.txt-18-23']	['news_1974_731379.txt-69-18', 'nf_1850_747863.txt-1739-22', 'mag_1969_214820.txt-18-23']
fixed	[1, 2, 3]	1.0	0	['nf_1845_747928.txt-409-38', 'news_1972_730156.txt-21-5', 'mag_1977_431930.txt-27-6']	['nf_1845_747928.txt-409-38', 'news_1972_730156.txt-21-5', 'mag_1977_431930.txt-27-6']
fixed	[1, 3, 2]	0.5	2	['nf_1839_747931.txt-294-29', 'mag_1969_214820.txt-18-23', 'fic_1974_13208.txt-891-12']	['nf_1839_747931.txt-294-29', 'fic_1974_13208.txt-891-12', 'mag_1969_214820.txt-18-23']
fixed	[1, 3, 2]	0.5	2	['nf_1839_747931.txt-291-1', 'news_1974_731379.txt-69-18', 'fic_1960_23766.txt-261-28']	['nf_1839_747931.txt-291-1', 'fic_1960_23766.txt-261-28', 'news_1974_731379.txt-69-18']
fixed	[1, 3, 2]	0.5	2	['nf_1850_747863.txt-1832-20', 'fic_1967_10488.txt-2994-1', 'nf_1850_747863.txt-1327-9']	['nf_1850_747863.txt-1832-20', 'nf_1850_747863.txt-1327-9', 'fic_1967_10488.txt-2994-1']
fixed	[2, 1, 3, 4]	0.7999999999999999	2	['mag_1977_431931.txt-461-9', 'nf_1999_775055.txt-95-13', 'fic_2007_51914.txt-819-13', 'fic_1960_23766.txt-261-28']	['nf_1999_775055.txt-95-13', 'mag_1977_431931.txt-461-9', 'fic_2007_51914.txt-819-13', 'fic_1960_23766.txt-261-28']
fixed	[2, 1, 4, 3]	0.6000000000000001	4	['nf_1981_773834.txt-1049-3', 'nf_1980_774261.txt-641-30', 'mag_1999_399117.txt-58-13', 'mag_2003_385728.txt-83-21']	['nf_1980_774261.txt-641-30', 'nf_1981_773834.txt-1049-3', 'mag_2003_385728.txt-83-21', 'mag_1999_399117.txt-58-13']
fixed	[3, 1, 2]	-0.5	4	['nf_1839_747931.txt-294-29', 'fic_2007_51914.txt-819-13', 'fic_1964_781989.txt-1164-40']	['fic_1964_781989.txt-1164-40', 'nf_1839_747931.txt-294-29', 'fic_2007_51914.txt-819-13']
fixed	[1, 3, 2]	0.5	2	['mag_1851_566097.txt-140-28', 'mag_1999_399117.txt-58-13', 'fic_1989_10788.txt-4019-13']	['mag_1851_566097.txt-140-28', 'fic_1989_10788.txt-4019-13', 'mag_1999_399117.txt-58-13']
fixed	[3, 1, 2, 4]	0.39999999999999997	4	['nf_1845_747928.txt-634-11', 'mag_1962_431656.txt-387-2', 'nf_1850_747863.txt-325-14', 'fic_1999_30775.txt-91-54']	['nf_1850_747863.txt-325-14', 'nf_1845_747928.txt-634-11', 'mag_1962_431656.txt-387-2', 'fic_1999_30775.txt-91-54']
fixed	[3, 1, 2]	-0.5	4	['nf_2007_747166.txt-119-18', 'nf_1980_774261.txt-641-30', 'mag_1976_291145.txt-21-13']	['mag_1976_291145.txt-21-13', 'nf_2007_747166.txt-119-18', 'nf_1980_774261.txt-641-30']
fixed	[1, 4, 3, 2]	0.19999999999999998	4	['nf_1839_747931.txt-284-27', 'nf_1981_773834.txt-1049-3', 'nf_1980_774261.txt-641-30', 'fic_1974_13208.txt-891-12']	['nf_1839_747931.txt-284-27', 'fic_1974_13208.txt-891-12', 'nf_1980_774261.txt-641-30', 'nf_1981_773834.txt-1049-3']
fixed	[1, 3, 2]	0.5	2	['nf_1858_747890.txt-606-43', 'mag_2005_418544.txt-56-7', 'fic_1974_13208.txt-891-12']	['nf_1858_747890.txt-606-43', 'fic_1974_13208.txt-891-12', 'mag_2005_418544.txt-56-7']
fixed	[2, 3, 4, 1]	-0.19999999999999998	6	['nf_1850_747863.txt-1327-9', 'mag_1969_214820.txt-18-23', 'fic_2007_51914.txt-819-13', 'fic_1964_781989.txt-1164-40']	['mag_1969_214820.txt-18-23', 'fic_2007_51914.txt-819-13', 'fic_1964_781989.txt-1164-40', 'nf_1850_747863.txt-1327-9']
fixed	[3, 4, 1, 2]	-0.6000000000000001	8	['nf_1844_747892.txt-4-77', 'news_1968_726853.txt-16-9', 'fic_1962_10425.txt-891-26', 'news_1970_728573.txt-0-19']	['fic_1962_10425.txt-891-26', 'news_1970_728573.txt-0-19', 'nf_1844_747892.txt-4-77', 'news_1968_726853.txt-16-9']
fixed	[1, 4, 2, 3]	0.39999999999999997	4	['nf_1850_747863.txt-1327-9', 'fic_1988_780054.txt-950-10', 'nf_1999_775055.txt-95-13', 'fic_1960_23766.txt-261-28']	['nf_1850_747863.txt-1327-9', 'fic_1960_23766.txt-261-28', 'fic_1988_780054.txt-950-10', 'nf_1999_775055.txt-95-13']
fixed	[1, 2, 3]	1.0	0	['nf_1839_747931.txt-294-29', 'fic_1977_16209.txt-471-4', 'fic_1974_13208.txt-891-12']	['nf_1839_747931.txt-294-29', 'fic_1977_16209.txt-471-4', 'fic_1974_13208.txt-891-12']
fixed	[3, 2, 1]	-1.0	4	['nf_1845_747928.txt-203-97', 'nf_1981_773657.txt-1036-0', 'fic_1989_10788.txt-4019-13']	['fic_1989_10788.txt-4019-13', 'nf_1981_773657.txt-1036-0', 'nf_1845_747928.txt-203-97']
fixed	[4, 1, 3, 2]	-0.39999999999999997	6	['mag_1983_492160.txt-375-3', 'fic_2007_51914.txt-819-13', 'fic_1962_4761.txt-141-4', 'mag_1975_479686.txt-46-9']	['mag_1975_479686.txt-46-9', 'mag_1983_492160.txt-375-3', 'fic_1962_4761.txt-141-4', 'fic_2007_51914.txt-819-13']
fixed	[3, 1, 2]	-0.5	4	['nf_1850_747863.txt-643-6', 'fic_1974_13208.txt-891-12', 'fic_1988_780054.txt-950-10']	['fic_1988_780054.txt-950-10', 'nf_1850_747863.txt-643-6', 'fic_1974_13208.txt-891-12']
fixed	[3, 1, 2]	-0.5	4	['nf_1999_775055.txt-95-13', 'news_1968_726966.txt-24-32', 'mag_1977_431930.txt-27-6']	['mag_1977_431930.txt-27-6', 'nf_1999_775055.txt-95-13', 'news_1968_726966.txt-24-32']
fixed	[1, 4, 3, 2]	0.19999999999999998	4	['nf_1850_747863.txt-324-20', 'fic_1967_10488.txt-2995-1', 'mag_1962_431656.txt-363-2', 'news_1972_730268.txt-106-31']	['nf_1850_747863.txt-324-20', 'news_1972_730268.txt-106-31', 'mag_1962_431656.txt-363-2', 'fic_1967_10488.txt-2995-1']
fixed	[2, 1, 3]	0.5	2	['mag_1977_431931.txt-416-18', 'mag_1969_214820.txt-18-23', 'mag_1976_291145.txt-21-13']	['mag_1969_214820.txt-18-23', 'mag_1977_431931.txt-416-18', 'mag_1976_291145.txt-21-13']
fixed	[1, 2, 3]	1.0	0	['nf_1845_747928.txt-410-14', 'mag_1969_214820.txt-18-23', 'mag_1979_480051.txt-9-19']	['nf_1845_747928.txt-410-14', 'mag_1969_214820.txt-18-23', 'mag_1979_480051.txt-9-19']
fixed	[1, 3, 2]	0.5	2	['fic_2005_32405.txt-47-22', 'nf_1981_773657.txt-1036-0', 'mag_1976_291145.txt-21-13']	['fic_2005_32405.txt-47-22', 'mag_1976_291145.txt-21-13', 'nf_1981_773657.txt-1036-0']
fixed	[1, 2, 3]	1.0	0	['nf_1850_747863.txt-1220-7', 'nf_1981_773834.txt-1049-3', 'fic_1974_13208.txt-891-12']	['nf_1850_747863.txt-1220-7', 'nf_1981_773834.txt-1049-3', 'fic_1974_13208.txt-891-12']
fixed	[2, 3, 1]	-0.5	4	['nf_1848_747893.txt-2582-3', 'fic_1960_23766.txt-261-28', 'news_1961_721980.txt-15-36']	['fic_1960_23766.txt-261-28', 'news_1961_721980.txt-15-36', 'nf_1848_747893.txt-2582-3']
fixed	[1, 2, 3, 4]	1.0	0	['nf_1850_747863.txt-325-14', 'mag_1969_214820.txt-18-23', 'news_1961_722163.txt-1-11', 'mag_1839_554748.txt-283-17']	['nf_1850_747863.txt-325-14', 'mag_1969_214820.txt-18-23', 'news_1961_722163.txt-1-11', 'mag_1839_554748.txt-283-17']
fixed	[1, 3, 2, 4]	0.7999999999999999	2	['nf_1839_747931.txt-291-1', 'fic_2007_51914.txt-819-13', 'mag_1969_214820.txt-18-23', 'news_1962_722583.txt-15-13']	['nf_1839_747931.txt-291-1', 'mag_1969_214820.txt-18-23', 'fic_2007_51914.txt-819-13', 'news_1962_722583.txt-15-13']
fixed	[2, 1, 3, 4]	0.7999999999999999	2	['nf_1850_747863.txt-325-14', 'nf_1850_747863.txt-1739-22', 'fic_1962_10425.txt-883-5', 'mag_1976_291145.txt-21-13']	['nf_1850_747863.txt-1739-22', 'nf_1850_747863.txt-325-14', 'fic_1962_10425.txt-883-5', 'mag_1976_291145.txt-21-13']
fixed	[1, 3, 2]	0.5	2	['nf_1850_747863.txt-383-8', 'mag_1969_274123.txt-23-18', 'news_1971_729523.txt-1-42']	['nf_1850_747863.txt-383-8', 'news_1971_729523.txt-1-42', 'mag_1969_274123.txt-23-18']
fixed	[1, 3, 2]	0.5	2	['nf_1839_747931.txt-447-47', 'nf_1839_747931.txt-304-51', 'mag_1975_479686.txt-46-9']	['nf_1839_747931.txt-447-47', 'mag_1975_479686.txt-46-9', 'nf_1839_747931.txt-304-51']
fixed	[1, 4, 2, 3]	0.39999999999999997	4	['nf_1850_747863.txt-1220-7', 'nf_1850_747863.txt-329-47', 'nf_1839_747931.txt-294-29', 'nf_1981_773657.txt-1036-0']	['nf_1850_747863.txt-1220-7', 'nf_1981_773657.txt-1036-0', 'nf_1850_747863.txt-329-47', 'nf_1839_747931.txt-294-29']
fixed	[1, 2, 3]	1.0	0	['nf_1850_747863.txt-218-10', 'nf_1850_747863.txt-1739-22', 'mag_2003_385728.txt-83-21']	['nf_1850_747863.txt-218-10', 'nf_1850_747863.txt-1739-22', 'mag_2003_385728.txt-83-21']
fixed	[2, 1, 3]	0.5	2	['mag_1976_291145.txt-21-13', 'mag_2006_397914.txt-84-26', 'fic_1967_10488.txt-2995-1']	['mag_2006_397914.txt-84-26', 'mag_1976_291145.txt-21-13', 'fic_1967_10488.txt-2995-1']
