lemma	identifier1	identifier2	context1	context2	indexes_target_token1	indexes_target_token2	judgment	count_droppped_judments	count_all_judgments
bass	basic_usage_1	basic_usage_2	He was playing his bass guitar.	A small bass was swimming in the pond.	19:23	8:12	1.0
circle	fic_1839_8627.txt-1994-11	fic_1984_13602.txt-962-0	See how they bear him up upon their wings, And circle him with glory!	Circling SAPPHO while singing, TIMAS, ANACTORIA and CLEIS dress her in the death-gown, as she had dressed ANACTORIA as Aphrodite in Act I. SAPPHO enters the death-cave, where ATTHIS sees her as the figure of Death.	47:53	0:8	3.0
circle	fic_1839_8627.txt-1994-11	mag_1840_554815.txt-207-38	See how they bear him up upon their wings, And circle him with glory!	lie soon Saw within ken a glorious Angel stand, The same whom John saw also in the sun: His back was turned, but not his brightness hid; Of beaming sunny rays a golden tiar Circled his head, nor less his locks behind Illustrious on his shoulders fledge with wings Lay waving round; on some great charge employed He seemed, or fixed in cogitation deep. "	47:53	173:180	3.0
circle	fic_1839_8627.txt-1994-11	mag_1961_442022.txt-241-2	See how they bear him up upon their wings, And circle him with glory!	We would circle the town before landing on the race track.	47:53	9:15	3.0
circle	fic_1839_8627.txt-1994-11	news_1982_668315.txt-45-12	See how they bear him up upon their wings, And circle him with glory!	A Montana pass to Earl Cooper picked up 5 more before Solomon circled left end on a wide receiver reverse for 14 more.	47:53	62:69	2.0
circle	fic_1839_8627.txt-1994-11	nf_1827_747521.txt-163-33	See how they bear him up upon their wings, And circle him with glory!	Let 6/, be the central hne; divide it into four parts, and at one fourth make the hne a b across the column; on c, make the half circle a e b; with the distance / 1, at the neck of the column, and on 1, on the central hne, make the points 1, 1, on the circle; divide from 1 to c,	47:53	129:135	2.0
circle	fic_1840_7164.txt-175-23	fic_1979_10656.txt-791-8	The alders are separated more widely from each other, and grow more in scattered clumps, which sometimes form green islets, circled with a fringe of scarlet, wherever their red roots are washed and polished by the flowing waters.	And so Tonweya omitted the story of his circling these pte and he left out any mention of the grasshopper who pointed out the proper ridge.	124:131	40:48	2.0
circle	fic_1840_7164.txt-175-23	nf_2005_776573.txt-14-1	The alders are separated more widely from each other, and grow more in scattered clumps, which sometimes form green islets, circled with a fringe of scarlet, wherever their red roots are washed and polished by the flowing waters.	We circled, underlined, and clipped with abandon.	124:131	3:10	2.0
circle	fic_1840_7164.txt-2707-5	fic_1973_10569.txt-2907-9	a part of his men circled the dwelling and galloped up a lane which would lead them directly across the lawn toward the front door of the house, while the rest, wheeling off among the meadows, presented themselves at the same time in the rear.	A new concrete road ran up to it and circled it to rejoin itself and fade away into the dun thistle-strewn hills.	18:25	37:44	4.0
circle	fic_1840_7681.txt-235-14	fic_1849_7230.txt-2803-11	Thy hand invested in their azure robes, Thy breath made buoyant, yonder circling globes, That bound and blaze along the elastic wires, That viewless vibrate on celestial lyres, And in that high and radiant concave tremble, Beneath whose dome adoring hosts assemble, To catch the notes, from those bright spheres that flow, Which mortals dream of, but which angels know.	His head was covered with matted iron-grey elf locks, which circled and twisted in every direction, like a nest of rattlesnakes; the nails of his hands and feet were long and crooked, like vulture's talons; he had a basket on his arm, and held a long pole in his right hand.	72:80	60:67	2.0
circle	fic_1840_7681.txt-235-14	fic_1965_780079.txt-1535-10	Thy hand invested in their azure robes, Thy breath made buoyant, yonder circling globes, That bound and blaze along the elastic wires, That viewless vibrate on celestial lyres, And in that high and radiant concave tremble, Beneath whose dome adoring hosts assemble, To catch the notes, from those bright spheres that flow, Which mortals dream of, but which angels know.	He did not stop moving, but kept circling, circling, knees bent, in a kind of squat; as he passed the table he seized a bottle by the neck and broke it in half -- crack -- on the table edge, and kept moving.	72:80	43:51	3.0
circle	fic_1840_8909.txt-155-63	fic_1967_781996.txt-4609-2	Brief not thy course at that either, for thou hast often seen the son of clouded prospect, leap to the highest seat that power yields, carry thine eye unsealed and wary to scan mankind, for it will be a convoy for thy relief: let not the glib and stealthy tongued prater, with his o'erfull breast of friendship circling nothing, spear thy heart to that condition,	| They circled the hotel once, everybody looking down at the sprawling buildings and the docks and at the manager who came running out waving his arms.	311:319	7:14	3.0
circle	fic_1843_7039.txt-2109-16	fic_1970_782000.txt-984-34	One day my attention was arrested by a very unusual twittering, and I saw him circling round with a large downy feather in his bill.	He looked at the gayly striped awn- | ings scattered over the garden, at the cool grottoes, at the shining whiteness of the graceful statues, at the shimmering pond on which circled the black and white swans, preening, and the ludicrous Chinese ducks who took themselves so seriously and were therefore belligerent.	78:86	174:181	3.0
circle	fic_1843_7039.txt-2109-16	mag_2000_402876.txt-39-20	One day my attention was arrested by a very unusual twittering, and I saw him circling round with a large downy feather in his bill.	The opulent fabric that made up this part of town has been irrevocably torn, allowing these few houses, circled by ancient shade trees and deep gardens, to stand out in strong relief against the nearby parking garage, blankly modern bank, and abandoned lot.	78:86	104:111	3.0
circle	fic_1843_7039.txt-2109-16	nf_1849_749269.txt-626-4	One day my attention was arrested by a very unusual twittering, and I saw him circling round with a large downy feather in his bill.	he said again, circling back to his favorite maxim.	78:86	15:23	2.0
circle	fic_1843_7039.txt-429-5	fic_1860_8118.txt-3406-42	bent, Green isle and circling shore, all blended there, In wild reality. "	child, very old, over waves, toward the house of maternity, the land of migrations, look afar, Look off the shores of my Western Sea -- having arrived at last where I am -- the circle almost circled; For coming westward from Hindustan, from the vales of Kashmere, From Asia -- from the north -- from the God, the sage, and the hero, From the south -- from the flowery peninsulas, and the spice islands, Now I face the old home again -- looking over to it, joyous, as after long travel, growth, and sleep; But where is what I started for, so long ago?	21:29	191:198	3.0
circle	fic_1844_7189.txt-4193-14	fic_1989_780083.txt-2098-19	It was in a lone chamber, where the dark walls arching above and circling around, unrelieved by tapestry or wainscotting, were rendered yet more dark and gloomy by the fitful flashes of a	As soon as he got there, a host of white flowers flew up from under his feet and circled above him anxiously like startled pigeons.	65:73	81:88	3.0
circle	fic_1845_622.txt-13116-3	nf_1849_749269.txt-626-4	the flames are circling round the point of the rock below, and, unless we can pass there, our only chance must be over the precipice.	he said again, circling back to his favorite maxim.	15:23	15:23	3.0
circle	fic_1845_622.txt-13434-3	fic_1849_7230.txt-2441-6	A wide and circling flame glared on their eyes for a moment, even above the fire of the woods, and a loud report followed.	ye lieges all advance, And circling join in merry Morrice dance. "	11:19	27:35	3.0
circle	fic_1845_622.txt-13434-3	fic_1965_780079.txt-1535-10	A wide and circling flame glared on their eyes for a moment, even above the fire of the woods, and a loud report followed.	He did not stop moving, but kept circling, circling, knees bent, in a kind of squat; as he passed the table he seized a bottle by the neck and broke it in half -- crack -- on the table edge, and kept moving.	11:19	43:51	4.0
circle	fic_1845_622.txt-13434-3	fic_2007_52345.txt-225-12	A wide and circling flame glared on their eyes for a moment, even above the fire of the woods, and a loud report followed.	Yet, there is something, some emotion they all seem to circle but never successfully describe about the pain of their lives that, Anita feels certain, just might be the point.	11:19	55:61	3.0
circle	fic_1846_544.txt-2230-13	fic_1846_7036.txt-2560-11	The strong trade wind, met in its course by these elevations, circled and eddied about their summits, and was sometimes driven down the steep ravine and swept across the	They were not aware that the spirit of a nightingale was circling round them and would pass into the soul of their infant son, whom they named Felix Mendelssohn.	62:69	57:65	4.0
circle	fic_1846_544.txt-2230-13	nf_1849_749269.txt-626-4	The strong trade wind, met in its course by these elevations, circled and eddied about their summits, and was sometimes driven down the steep ravine and swept across the	he said again, circling back to his favorite maxim.	62:69	15:23	2.0
circle	fic_1846_7036.txt-2560-11	fic_1973_10569.txt-2907-9	They were not aware that the spirit of a nightingale was circling round them and would pass into the soul of their infant son, whom they named Felix Mendelssohn.	A new concrete road ran up to it and circled it to rejoin itself and fade away into the dun thistle-strewn hills.	57:65	37:44	3.0
circle	fic_1846_7036.txt-2560-11	fic_1978_782020.txt-1272-1	They were not aware that the spirit of a nightingale was circling round them and would pass into the soul of their infant son, whom they named Felix Mendelssohn.	Janet circled him at a distance as though he might still be dangerous.	57:65	6:13	4.0
circle	fic_1846_7036.txt-2560-11	mag_1976_108137.txt-98-24	They were not aware that the spirit of a nightingale was circling round them and would pass into the soul of their infant son, whom they named Felix Mendelssohn.	I really didn't know what to expect, so I was just holding a mackerel in my hand and then this shark started circling me.	57:65	109:117	4.0
circle	fic_1846_8193.txt-686-26	fic_1965_780079.txt-1535-10	With thine own voyager thou hast heard the sound Of that vast ocean, waveless, rayless, dread, Where time's perpetual tribute, circling round, Drops silent in, all passionless and dead.	He did not stop moving, but kept circling, circling, knees bent, in a kind of squat; as he passed the table he seized a bottle by the neck and broke it in half -- crack -- on the table edge, and kept moving.	127:135	43:51	3.0
circle	fic_1846_8193.txt-686-26	nf_1849_749269.txt-626-4	With thine own voyager thou hast heard the sound Of that vast ocean, waveless, rayless, dread, Where time's perpetual tribute, circling round, Drops silent in, all passionless and dead.	he said again, circling back to his favorite maxim.	127:135	15:23	3.0
