lemma	identifier1	identifier2	context1	context2	indexes_target_token1	indexes_target_token2	judgment	count_droppped_judments	count_all_judgments
bass	basic_usage_1	basic_usage_2	He was playing his bass guitar.	A small bass was swimming in the pond.	19:23	8:12	1.0
bit	fic_1830_7238.txt-76-6	fic_1832_9464.txt-182-10	It would have passed for a bit of Mexican sculpture, if it had been dug up in that part of the world.	What hope is there of the quadruped's ever bearing bit or bridle, when even the want of food won't make him docile?	27:30	51:54	1.0
bit	fic_1830_7238.txt-76-6	fic_1859_270.txt-4126-24	It would have passed for a bit of Mexican sculpture, if it had been dug up in that part of the world.	Two large tears orbed themselves beneath the Professor's lids, - - in obedience to the principle of gravitation celebrated in that delicious bit of bladdery bathos, " The very law that moulds a tear, " with which the " Edinburgh Review " attempted to put down Master George Gordon when that	27:30	141:144	2.0
bit	fic_1830_7238.txt-76-6	fic_1975_10601.txt-872-29	It would have passed for a bit of Mexican sculpture, if it had been dug up in that part of the world.	The only child he really likes is Susie, the Eichelburger girl across the hedge and alleyway and white barn, who's high-strung and secretive, and every bit as friendless as he is.	27:30	152:155	3.0
bit	fic_1830_7238.txt-76-6	nf_1837_757476.txt-3891-24	It would have passed for a bit of Mexican sculpture, if it had been dug up in that part of the world.	Disperse among the pieces some very small bits of alum, each about the bigness of a grain of corn, and allowing one bit to every pound of the melon-rind.	27:30	116:119	3.0
bit	fic_1832_9464.txt-182-10	fic_1833_7321.txt-3755-25	What hope is there of the quadruped's ever bearing bit or bridle, when even the want of food won't make him docile?	I have been to work on it ever since we was at the RipRaps; and tho ' it has been sometimes all pulled to bits, to git in some notions we didn't think on, yet it will look pritty slick, I tell you when it ' s done; and we will lay on paint enuf to kiver up all the cracks and seams.	51:54	106:110	1.0
bit	fic_1832_9464.txt-182-10	fic_1840_7332.txt-1696-11	What hope is there of the quadruped's ever bearing bit or bridle, when even the want of food won't make him docile?	I say, stranger, here's a house -- a bit of a tavern, I suppose; yes, there are wagons -- and there's a light in the bar-room -- they be in	51:54	37:40	1.0
bit	fic_1832_9464.txt-182-10	fic_1859_9037.txt-3196-40	What hope is there of the quadruped's ever bearing bit or bridle, when even the want of food won't make him docile?	Emily Brown and one of Fanny's sisters were with her up stairs, and when her mother came in and told her in plain words, that Philip had come drunk to be married, Em said that every bit of color left Fanny's face.	51:54	182:185	1.0
bit	fic_1832_9464.txt-182-10	fic_1966_10469.txt-2680-20	What hope is there of the quadruped's ever bearing bit or bridle, when even the want of food won't make him docile?	The bitterly cold air had found every loose stitch in Caroline's sweater and now was concentrating on the metal bits of brassiere that touched her skin.	51:54	112:116	2.0
bit	fic_1833_7240.txt-1787-3	fic_1848_7193.txt-4338-5	There was a bit of paper attached to the bundle, which proved to be a memorandum of the articles it contained, by Mr. G. himself.	" Just read me a bit of fresh Court news, will you? "	12:15	17:20	4.0
bit	fic_1833_7321.txt-3755-25	fic_1835_7328.txt-1895-71	I have been to work on it ever since we was at the RipRaps; and tho ' it has been sometimes all pulled to bits, to git in some notions we didn't think on, yet it will look pritty slick, I tell you when it ' s done; and we will lay on paint enuf to kiver up all the cracks and seams.	been through so much excitement as you have lately; and, " continued Willoughby, smiling, " a man who keeps all his passions down with the rein and bit, except his ambition, must expect the blues, as you call them -- particularly, if he has such strong passions, in other respects, as a certain friend of mine, they will get the bit between their teeth, sometimes, and bound away.	106:110	329:332	1.0
bit	fic_1833_7321.txt-3755-25	fic_1856_2880.txt-4678-3	I have been to work on it ever since we was at the RipRaps; and tho ' it has been sometimes all pulled to bits, to git in some notions we didn't think on, yet it will look pritty slick, I tell you when it ' s done; and we will lay on paint enuf to kiver up all the cracks and seams.	" Sorrow a bit of life's left in the old man any how.	106:110	11:14	2.0
bit	fic_1833_7321.txt-3755-25	nf_1853_747976.txt-1572-25	I have been to work on it ever since we was at the RipRaps; and tho ' it has been sometimes all pulled to bits, to git in some notions we didn't think on, yet it will look pritty slick, I tell you when it ' s done; and we will lay on paint enuf to kiver up all the cracks and seams.	The last form hut one tool, the stock being the handle, to the bottom of which may be fitted a variety of steel bits of different bores and shapes, for boring and widening out holes in wood and metal, as countersinks, rimers, and taper shell bits.	106:110	112:116	1.0
bit	fic_1834_7032.txt-942-15	fic_1964_10453.txt-834-4	The latter sat with her cheeks flushed, biting the fingers of her gloves into bits, with side-long glances at me, and a malicious smile upon her face.	There's always a bit of money to be had for a worthy cause in Boston.	78:82	17:20	3.0
bit	fic_1835_5605.txt-2784-10	fic_1848_7193.txt-9902-12	He dipped pretty largely into Mexican mines, and was bit; he undertook to improve the breed of horses in Peru, and was bit; he attempted to establish steam cotton-factories in Colombia, and was bit; he bought largely into a Chilian Steam-boat Company, and was bit; till, finally, he resolved to visit South America himself, " to	And now I'll take some bread and cheese, or a bit of cold chicken and a mug of cider, with a pipe of tobacco.	53:56	46:49	1.0
bit	fic_1835_5605.txt-2784-10	nf_1853_747976.txt-1572-25	He dipped pretty largely into Mexican mines, and was bit; he undertook to improve the breed of horses in Peru, and was bit; he attempted to establish steam cotton-factories in Colombia, and was bit; he bought largely into a Chilian Steam-boat Company, and was bit; till, finally, he resolved to visit South America himself, " to	The last form hut one tool, the stock being the handle, to the bottom of which may be fitted a variety of steel bits of different bores and shapes, for boring and widening out holes in wood and metal, as countersinks, rimers, and taper shell bits.	53:56	112:116	1.0
bit	fic_1835_7328.txt-1895-71	fic_1844_7081.txt-1594-6	been through so much excitement as you have lately; and, " continued Willoughby, smiling, " a man who keeps all his passions down with the rein and bit, except his ambition, must expect the blues, as you call them -- particularly, if he has such strong passions, in other respects, as a certain friend of mine, they will get the bit between their teeth, sometimes, and bound away.	Tom swore Bob was the best bit o ' horse flesh in New York.	329:332	27:30	1.0
bit	fic_1835_7328.txt-1895-71	fic_1853_9040.txt-3483-43	been through so much excitement as you have lately; and, " continued Willoughby, smiling, " a man who keeps all his passions down with the rein and bit, except his ambition, must expect the blues, as you call them -- particularly, if he has such strong passions, in other respects, as a certain friend of mine, they will get the bit between their teeth, sometimes, and bound away.	Nor did he slacken rein till the feet of his work horses struck on the pavement before the main entrance of the house, and with their sides panting against the wide bands of faded leather composing their harness, stood champing the bit, and foaming as though they had run a race.	329:332	232:235	4.0
bit	fic_1835_7328.txt-1895-71	fic_1964_10453.txt-834-4	been through so much excitement as you have lately; and, " continued Willoughby, smiling, " a man who keeps all his passions down with the rein and bit, except his ambition, must expect the blues, as you call them -- particularly, if he has such strong passions, in other respects, as a certain friend of mine, they will get the bit between their teeth, sometimes, and bound away.	There's always a bit of money to be had for a worthy cause in Boston.	329:332	17:20	1.0
bit	fic_1835_7328.txt-1895-71	nf_1997_773513.txt-269-34	been through so much excitement as you have lately; and, " continued Willoughby, smiling, " a man who keeps all his passions down with the rein and bit, except his ambition, must expect the blues, as you call them -- particularly, if he has such strong passions, in other respects, as a certain friend of mine, they will get the bit between their teeth, sometimes, and bound away.	In an attempt to bring reality to the issue, I performed a study a few years ago to estimate traffic for various services by quantifying each service in terms of total number of bits per year.	329:332	178:182	1.0
bit	fic_1835_7328.txt-40-16	fic_1975_10601.txt-872-29	surveyors met, and, notwithstanding long rigmarole remarks from farmer Styles, who was a bit of a scamp, the surveying progressed rapidly.	The only child he really likes is Susie, the Eichelburger girl across the hedge and alleyway and white barn, who's high-strung and secretive, and every bit as friendless as he is.	89:92	152:155	3.0
bit	fic_1838_7547.txt-2696-2	fic_2007_52343.txt-275-5	and a bit of a shrew; Now you dear little thing, light and airy, Pray do nt you think I could hold you?	you offer me for the bit I can tell? "	6:9	21:24	3.0
bit	fic_1840_7292.txt-1672-13	fic_1975_780111.txt-2178-3	Hear him with open mouths, and if you can throw in a bit of blarney, let it be done.	I like a bit of decorum, " he managed to get out. "	53:56	9:12	4.0
bit	fic_1840_7292.txt-1919-10	fic_1859_9037.txt-3196-40	Here, drink, and let your tongue have a bit of a holiday. "	Emily Brown and one of Fanny's sisters were with her up stairs, and when her mother came in and told her in plain words, that Philip had come drunk to be married, Em said that every bit of color left Fanny's face.	40:43	182:185	3.0
